iter	RMSE
3223	33309.38858
3224	33307.00666
3225	33304.44845
3226	33300.96475
3227	33298.51813
3228	33293.92371
3229	33290.48461
3230	33287.6884
3231	33284.39589
3232	33280.76909
3233	33278.70167
3234	33274.44045
3235	33271.69016
3236	33267.0971
3237	33263.76072
3238	33260.34684
3239	33256.80718
3240	33254.35459
3241	33252.12983
3242	33248.40302
3243	33244.17539
3244	33241.5757
3245	33237.94906
3246	33237.25923
3247	33235.57015
3248	33231.08306
3249	33225.99988
3250	33221.16034
3251	33217.83935
3252	33215.48558
3253	33213.28026
3254	33210.75089
3255	33207.96442
3256	33204.72159
3257	33199.95216
3258	33198.0389
3259	33195.37395
3260	33191.68318
3261	33188.64494
3262	33186.40966
3263	33183.97898
3264	33179.05223
3265	33177.02165
3266	33174.51862
3267	33171.94904
3268	33169.0851
3269	33166.28998
3270	33162.89465
3271	33160.11946
3272	33157.65681
3273	33154.56534
3274	33150.33169
3275	33145.92208
3276	33143.78479
3277	33140.26276
3278	33137.84976
3279	33133.40327
3280	33131.84847
3281	33125.89106
3282	33123.0463
3283	33121.2934
3284	33118.64546
3285	33117.13705
3286	33112.04396
3287	33106.38762
3288	33101.43489
3289	33097.1904
3290	33094.4972
3291	33092.0021
3292	33089.4724
3293	33086.30305
3294	33082.6619
3295	33079.0164
3296	33075.82768
3297	33071.76072
3298	33068.40665
3299	33063.6678
3300	33061.10422
3301	33057.55101
3302	33054.68627
3303	33052.79111
3304	33047.82806
3305	33045.58022
3306	33042.281
3307	33039.11259
3308	33035.04438
3309	33032.43312
3310	33028.94767
3311	33026.08521
3312	33024.66575
3313	33022.43297
3314	33019.56337
3315	33015.4659
3316	33011.86986
3317	33008.42858
3318	33003.90245
3319	33001.5717
3320	32993.07637
3321	32991.17695
3322	32987.60299
3323	32985.25434
3324	32980.7852
3325	32977.10721
3326	32973.62487
3327	32969.03013
3328	32964.68361
3329	32962.32382
3330	32958.51955
3331	32955.55326
3332	32952.50375
3333	32949.71247
3334	32945.52234
3335	32941.71333
3336	32940.21876
3337	32935.33418
3338	32933.127
3339	32929.51401
3340	32926.60041
3341	32923.29427
3342	32920.30404
3343	32916.9061
3344	32915.38507
3345	32913.83972
3346	32911.87734
3347	32909.02651
3348	32907.49141
3349	32904.60817
3350	32901.52187
3351	32897.9993
3352	32895.21128
3353	32891.25956
3354	32888.82509
3355	32887.0494
3356	32881.86302
3357	32878.5267
3358	32876.92051
3359	32874.45957
3360	32872.55777
3361	32868.57013
3362	32865.83359
3363	32863.11967
3364	32861.17851
3365	32857.44622
3366	32854.27467
3367	32852.29444
3368	32849.88829
3369	32847.68097
3370	32845.00319
3371	32843.39984
3372	32840.75739
3373	32837.5216
3374	32834.42859
3375	32832.40017
3376	32828.98442
3377	32826.62193
3378	32823.99038
3379	32819.64458
3380	32818.53118
3381	32815.92305
3382	32813.88627
3383	32812.00826
3384	32809.09457
3385	32806.33674
3386	32804.54966
3387	32800.51635
3388	32798.07946
3389	32795.8436
3390	32793.64365
3391	32790.38198
3392	32787.63044
3393	32784.11663
3394	32780.90411
3395	32779.23105
3396	32777.7438
3397	32775.30528
3398	32773.04446
3399	32768.02668
3400	32763.65126
3401	32761.51207
3402	32759.09539
3403	32756.23029
3404	32753.96676
3405	32749.46318
3406	32746.18764
3407	32742.55431
3408	32739.11548
3409	32734.93098
3410	32732.58809
3411	32729.71852
3412	32726.46801
3413	32724.08972
3414	32717.89578
3415	32715.47897
3416	32712.76387
3417	32709.55427
3418	32707.13978
3419	32704.04142
3420	32701.51339
3421	32698.96983
3422	32696.12316
3423	32693.75442
3424	32691.15451
3425	32687.84906
3426	32685.19407
3427	32683.18329
3428	32681.83256
3429	32678.7435
3430	32674.77844
3431	32673.02463
3432	32670.53485
3433	32666.8651
3434	32662.77815
3435	32660.86077
3436	32659.25123
3437	32655.67759
3438	32651.05545
3439	32647.78179
3440	32644.95824
3441	32642.741
3442	32639.99644
3443	32635.82471
3444	32632.04733
3445	32627.78418
3446	32625.41486
3447	32622.86929
3448	32619.82462
3449	32617.76805
3450	32614.45826
3451	32610.43993
3452	32607.95754
3453	32605.24631
3454	32602.50648
3455	32598.12181
3456	32596.08673
3457	32594.86547
3458	32593.00878
3459	32590.83589
3460	32587.35852
3461	32583.22562
3462	32579.49742
3463	32576.03232
3464	32572.78532
3465	32569.69551
3466	32567.39607
3467	32562.9045
3468	32561.01369
3469	32557.06073
3470	32554.43787
3471	32551.52729
3472	32548.34902
3473	32544.45382
3474	32540.34659
3475	32539.0624
3476	32536.98274
3477	32535.67849
3478	32532.31512
3479	32529.06535
3480	32526.69902
3481	32524.05619
3482	32521.65727
3483	32517.93166
3484	32516.45323
3485	32513.29434
3486	32510.33918
3487	32508.32546
3488	32505.0767
3489	32499.9499
3490	32496.20757
3491	32494.3616
3492	32492.14594
3493	32489.01645
3494	32485.5983
3495	32482.83466
3496	32479.71381
3497	32477.22489
3498	32473.484
3499	32470.36391
3500	32467.31336
3501	32464.25343
3502	32462.90683
3503	32459.54517
3504	32455.52229
3505	32453.17823
3506	32449.45857
3507	32445.60879
3508	32443.7458
3509	32441.23032
3510	32439.1401
3511	32435.69129
3512	32433.20032
3513	32429.62766
3514	32427.09882
3515	32424.04566
3516	32417.47186
3517	32412.17696
3518	32408.78393
3519	32406.88691
3520	32403.39013
3521	32399.21983
3522	32396.13465
3523	32392.49785
3524	32389.78822
3525	32385.48013
3526	32382.10186
3527	32380.88183
3528	32377.52162
3529	32374.95016
3530	32371.68911
3531	32368.7345
3532	32366.88347
3533	32364.91003
3534	32362.92497
3535	32360.24
3536	32359.14887
3537	32354.70374
3538	32352.05175
3539	32349.08942
3540	32345.82286
3541	32342.25068
3542	32336.24997
3543	32333.36927
3544	32329.95846
3545	32326.26377
3546	32321.98021
3547	32320.11561
3548	32316.68813
3549	32313.1201
3550	32311.25159
3551	32308.86912
3552	32305.23827
3553	32302.34029
3554	32300.12882
3555	32295.60235
3556	32293.2445
3557	32290.40815
3558	32287.95474
3559	32284.063
3560	32280.1937
3561	32277.9998
3562	32275.69744
3563	32273.22681
3564	32268.83614
3565	32266.40193
3566	32263.53084
3567	32260.0312
3568	32257.79294
3569	32253.63062
3570	32248.66818
3571	32247.40576
3572	32243.80739
3573	32241.08701
3574	32238.93423
3575	32233.69555
3576	32230.66295
3577	32225.54168
3578	32222.22818
3579	32220.92621
3580	32217.50054
3581	32214.44508
3582	32210.83391
3583	32209.14678
3584	32207.14348
3585	32202.97225
3586	32198.05399
3587	32196.30914
3588	32193.91797
3589	32191.05134
3590	32186.88001
3591	32182.3483
3592	32178.70126
3593	32174.49916
3594	32171.25952
3595	32163.79061
3596	32159.85026
3597	32155.57527
3598	32153.48716
3599	32150.50145
3600	32148.32909
3601	32144.47341
3602	32141.5675
3603	32138.62511
3604	32136.20562
3605	32134.59145
3606	32131.46543
3607	32128.95165
3608	32124.17282
3609	32120.90685
3610	32117.51472
3611	32115.1177
3612	32113.31226
3613	32108.99518
3614	32107.43077
3615	32104.37522
3616	32100.85655
3617	32099.68984
3618	32096.95092
3619	32093.0735
3620	32090.33468
3621	32086.80831
3622	32084.38286
3623	32082.5639
3624	32078.85443
3625	32075.45027
3626	32073.38899
3627	32070.30535
3628	32066.3129
3629	32065.0135
3630	32063.00699
3631	32060.1951
3632	32055.76408
3633	32051.81798
3634	32047.28027
3635	32043.17075
3636	32040.687
3637	32039.23237
3638	32037.57583
3639	32035.67321
3640	32031.98146
3641	32030.04141
3642	32026.33643
3643	32023.6089
3644	32020.66465
3645	32019.26399
3646	32017.81153
3647	32015.95712
3648	32013.0279
3649	32009.76603
3650	32007.29107
3651	32004.63018
3652	31997.73465
3653	31994.82579
3654	31991.55162
3655	31988.25755
3656	31986.21249
3657	31984.50136
3658	31981.16429
3659	31978.13029
3660	31976.07155
3661	31973.09111
3662	31970.09886
3663	31968.43177
3664	31964.26123
3665	31960.6601
3666	31957.42246
3667	31953.3828
3668	31951.3134
3669	31949.46995
3670	31947.18467
3671	31943.63298
3672	31940.83858
3673	31938.32931
3674	31933.43566
3675	31932.05356
3676	31929.94895
3677	31928.28694
3678	31926.14752
3679	31922.37335
3680	31919.58099
3681	31915.2054
3682	31912.07255
3683	31909.21049
3684	31907.74412
3685	31905.41377
3686	31903.32067
3687	31899.87369
3688	31898.55273
3689	31893.99841
3690	31890.86548
3691	31887.71823
3692	31886.02842
3693	31882.25231
3694	31880.2088
3695	31873.74623
3696	31869.79552
3697	31866.92472
3698	31862.8704
3699	31861.54547
3700	31858.54871
3701	31857.1627
3702	31855.11963
3703	31850.44766
3704	31849.37502
3705	31846.35172
3706	31843.67941
3707	31840.7109
3708	31837.93517
3709	31834.61496
3710	31831.00353
3711	31827.43831
3712	31823.59692
3713	31821.05889
3714	31819.16537
3715	31816.95089
3716	31814.66152
3717	31810.03759
3718	31807.25998
3719	31804.81225
3720	31802.18385
3721	31798.09256
3722	31793.57688
3723	31791.63373
3724	31789.67228
3725	31787.54039
3726	31784.67473
3727	31781.77564
3728	31779.63293
3729	31777.08077
3730	31775.95371
3731	31772.67384
3732	31769.58524
3733	31766.66879
3734	31763.30343
3735	31759.90437
3736	31756.95356
3737	31753.56879
3738	31748.40566
3739	31744.56645
3740	31742.59106
3741	31739.10664
3742	31736.90578
3743	31734.50066
3744	31731.56599
3745	31728.15086
3746	31722.83243
3747	31721.33214
3748	31718.68946
3749	31715.08916
3750	31710.3542
3751	31707.19587
3752	31705.5898
3753	31702.98991
3754	31701.82127
3755	31695.86882
3756	31693.57301
3757	31689.87161
3758	31686.85049
3759	31685.02815
3760	31682.69502
3761	31679.82353
3762	31677.8517
3763	31675.28478
3764	31671.22214
3765	31667.81404
3766	31665.29566
3767	31664.18029
3768	31660.50507
3769	31656.83075
3770	31652.85582
3771	31650.23857
3772	31647.60665
3773	31644.72797
3774	31640.79275
3775	31638.04444
3776	31636.4975
3777	31634.34707
3778	31632.54129
3779	31628.07775
3780	31626.08617
3781	31623.18835
3782	31620.88971
3783	31618.58696
3784	31616.46214
3785	31613.31525
3786	31608.69017
3787	31604.19707
3788	31601.53652
3789	31598.63715
3790	31594.99698
3791	31593.19063
3792	31591.35377
3793	31588.67087
3794	31585.11469
3795	31582.50744
3796	31579.29998
3797	31576.50331
3798	31573.95607
3799	31571.59254
3800	31567.97346
3801	31564.72659
3802	31562.23578
3803	31558.80422
3804	31556.2971
3805	31554.42566
3806	31551.2826
3807	31548.14635
3808	31545.63369
3809	31543.23696
3810	31540.77268
3811	31539.57681
3812	31537.14977
3813	31533.44931
3814	31530.27851
3815	31528.97369
3816	31526.54399
3817	31523.76587
3818	31522.44934
3819	31518.82413
3820	31517.145
3821	31513.84417
3822	31508.20447
3823	31505.37784
3824	31502.67217
3825	31498.65952
3826	31495.99113
3827	31493.72783
3828	31490.52643
3829	31489.02311
3830	31484.47996
3831	31481.24166
3832	31477.18078
3833	31472.44433
3834	31470.50171
3835	31469.38684
3836	31466.72997
3837	31462.97428
3838	31461.53381
3839	31457.59151
3840	31453.98451
3841	31450.44753
3842	31449.1811
3843	31446.5987
3844	31443.76288
3845	31440.1299
3846	31436.64458
3847	31434.84701
3848	31431.9426
3849	31430.42559
3850	31427.49641
3851	31425.23354
3852	31421.82257
3853	31418.63835
3854	31415.11201
3855	31411.23072
3856	31408.39412
3857	31405.81683
3858	31402.15176
3859	31399.66314
3860	31397.04689
3861	31395.30163
3862	31392.48767
3863	31389.63919
3864	31383.65442
3865	31381.37199
3866	31377.50131
3867	31374.82841
3868	31371.81646
3869	31369.10914
3870	31368.05054
3871	31364.64336
3872	31361.8534
3873	31360.42205
3874	31356.37082
3875	31353.19068
3876	31350.91644
3877	31349.29811
3878	31347.51944
3879	31342.8725
3880	31339.04105
3881	31335.95204
3882	31330.28716
3883	31327.51016
3884	31324.61373
3885	31320.97732
3886	31318.73048
3887	31313.58564
3888	31311.30222
3889	31308.90621
3890	31305.95152
3891	31303.68245
3892	31300.74936
3893	31296.52083
3894	31293.95735
3895	31291.31961
3896	31290.07161
3897	31287.31219
3898	31285.74759
3899	31283.20675
3900	31281.11806
3901	31277.42045
3902	31274.80889
3903	31271.8468
3904	31268.38263
3905	31265.06086
3906	31261.64342
3907	31259.50689
3908	31256.15686
3909	31253.49924
3910	31249.96047
3911	31247.35925
3912	31245.13042
3913	31241.23919
3914	31238.84298
3915	31236.39166
3916	31231.64963
3917	31228.17238
3918	31226.50701
3919	31223.52521
3920	31221.39732
3921	31218.57886
3922	31216.07432
3923	31213.14219
3924	31211.22415
3925	31208.98068
3926	31205.65539
3927	31203.05699
3928	31202.01987
3929	31198.40027
3930	31195.12158
3931	31192.20155
3932	31189.64516
3933	31186.32872
3934	31184.13066
3935	31182.31499
3936	31180.00536
3937	31178.34959
3938	31175.27775
3939	31173.4975
3940	31169.23761
3941	31165.9103
3942	31162.64759
3943	31158.61849
3944	31154.77797
3945	31152.76741
3946	31149.18964
3947	31144.72618
3948	31141.55931
3949	31138.57199
3950	31137.16486
3951	31135.05531
3952	31132.16994
3953	31127.06913
3954	31125.14145
3955	31122.29462
3956	31119.47128
3957	31116.42839
3958	31114.76134
3959	31111.71831
3960	31107.95239
3961	31105.63535
3962	31102.2528
3963	31100.35349
3964	31097.99547
3965	31095.35953
3966	31092.49574
3967	31089.2979
3968	31087.29635
3969	31084.33122
3970	31079.31913
3971	31078.08226
3972	31076.07752
3973	31073.1344
3974	31067.92717
3975	31065.6668
3976	31062.75521
3977	31059.377
3978	31056.39774
3979	31051.97113
3980	31048.56323
3981	31046.59792
3982	31043.37835
3983	31040.92619
3984	31037.97365
3985	31035.05953
3986	31032.41893
3987	31029.52959
3988	31026.05605
3989	31023.58209
3990	31020.66453
3991	31018.58681
3992	31015.09722
3993	31011.43784
3994	31006.86315
3995	31005.50042
3996	31001.50513
3997	30996.66119
3998	30993.49347
3999	30990.27221
4000	30986.96232
4001	30983.8163
4002	30981.17494
4003	30978.49455
4004	30974.92332
4005	30971.71491
4006	30968.88957
4007	30965.71097
4008	30961.4414
4009	30959.35649
4010	30956.77927
4011	30954.6434
4012	30952.56046
4013	30950.97624
4014	30950.13923
4015	30948.71993
4016	30947.02531
4017	30943.87271
4018	30941.61404
4019	30939.00962
4020	30937.25184
4021	30935.98753
4022	30932.7786
4023	30929.90984
4024	30927.60589
4025	30924.84279
4026	30924.23859
4027	30921.25757
4028	30919.33508
4029	30916.60079
4030	30913.86853
4031	30910.42415
4032	30909.05225
4033	30905.53635
4034	30902.40181
4035	30900.15097
4036	30897.07264
4037	30895.29972
4038	30891.83312
4039	30890.10437
4040	30885.37127
4041	30882.05014
4042	30878.04264
4043	30876.32695
4044	30874.20816
4045	30872.1759
4046	30869.01751
4047	30867.24738
4048	30864.38875
4049	30861.86619
4050	30858.54639
4051	30854.56971
4052	30851.2617
4053	30848.55767
4054	30845.54091
4055	30843.66275
4056	30841.12376
4057	30837.14616
4058	30833.91777
4059	30831.53817
4060	30828.57568
4061	30825.77566
4062	30822.81652
4063	30820.09538
4064	30818.18856
4065	30815.79927
4066	30812.35946
4067	30809.49969
4068	30806.65179
4069	30804.1019
4070	30800.33342
4071	30796.20623
4072	30793.43807
4073	30792.52352
4074	30789.06726
4075	30786.3454
4076	30784.0469
4077	30781.76093
4078	30779.11396
4079	30776.41776
4080	30774.84252
4081	30771.03465
4082	30769.37229
4083	30767.12031
4084	30763.94802
4085	30760.6767
4086	30760.06873
4087	30757.08684
4088	30755.21381
4089	30752.2459
4090	30750.3507
4091	30748.2806
4092	30746.14893
4093	30744.10691
4094	30741.96323
4095	30736.51165
4096	30733.1775
4097	30728.93961
4098	30725.69049
4099	30722.77816
4100	30720.08382
4101	30718.54565
4102	30717.28389
4103	30715.81561
4104	30713.2142
4105	30711.41968
4106	30709.56163
4107	30707.4011
4108	30704.53527
4109	30700.77032
4110	30695.76327
4111	30692.98234
4112	30689.4717
4113	30686.08003
4114	30681.33147
4115	30679.25506
4116	30676.52792
4117	30673.45015
4118	30671.34387
4119	30669.35525
4120	30665.11871
4121	30660.50455
4122	30658.24372
4123	30655.75109
4124	30653.84952
4125	30650.62908
4126	30647.6037
4127	30644.71187
4128	30641.97834
4129	30639.04324
4130	30637.39286
4131	30635.00311
4132	30631.58679
4133	30630.03524
4134	30627.77338
4135	30625.2046
4136	30622.97359
4137	30620.05154
4138	30616.36399
4139	30614.62059
4140	30611.3053
4141	30606.82638
4142	30603.67933
4143	30602.73536
4144	30600.58829
4145	30597.66959
4146	30595.05897
4147	30592.9387
4148	30589.84238
4149	30587.37747
4150	30584.38084
4151	30581.1379
4152	30578.63452
4153	30575.86718
4154	30574.82226
4155	30573.8032
4156	30571.66062
4157	30569.40727
4158	30567.31361
4159	30565.22341
4160	30562.12194
4161	30560.153
4162	30558.3607
4163	30555.47372
4164	30551.34251
4165	30548.74466
4166	30546.98482
4167	30544.64102
4168	30543.06957
4169	30539.93722
4170	30537.31395
4171	30535.04542
4172	30532.95039
4173	30530.00804
4174	30528.04017
4175	30525.43866
4176	30522.29949
4177	30518.33433
4178	30515.47688
4179	30512.28706
4180	30510.57417
4181	30507.30237
4182	30504.51038
4183	30502.01449
4184	30500.12401
4185	30498.00516
4186	30496.18713
4187	30493.09228
4188	30490.2264
4189	30487.82309
4190	30484.77701
4191	30482.73239
4192	30480.35709
4193	30478.70898
4194	30476.22505
4195	30472.41579
4196	30469.29359
4197	30466.36087
4198	30463.70863
4199	30461.15867
4200	30459.23165
4201	30456.38481
4202	30454.50417
4203	30451.50346
4204	30447.7187
4205	30443.94663
4206	30442.74422
4207	30439.00559
4208	30435.53388
4209	30432.08296
4210	30429.51334
4211	30426.20786
4212	30423.31658
4213	30421.31195
4214	30417.32103
4215	30414.7453
4216	30412.49814
4217	30407.21873
4218	30402.28511
4219	30401.35368
4220	30398.69576
4221	30395.60007
4222	30392.9941
4223	30391.01833
4224	30387.95387
4225	30385.61802
4226	30382.89007
4227	30380.98271
4228	30375.705
4229	30373.9959
4230	30371.97699
4231	30369.08768
4232	30366.88109
4233	30364.31215
4234	30362.41943
4235	30360.2637
4236	30355.71711
4237	30352.94393
4238	30349.85858
4239	30346.71809
4240	30343.61516
4241	30341.53465
4242	30339.4154
4243	30337.08174
4244	30334.8883
4245	30332.13319
4246	30330.39059
4247	30327.29122
4248	30325.19354
4249	30323.08095
4250	30320.208
4251	30317.94755
4252	30312.56832
4253	30305.74531
4254	30303.72642
4255	30302.70326
4256	30300.56762
4257	30297.13893
4258	30295.38502
4259	30293.33291
4260	30290.72606
4261	30287.62817
4262	30284.84584
4263	30283.12226
4264	30280.21097
4265	30278.40612
4266	30274.78092
4267	30272.16309
4268	30268.7524
4269	30266.31934
4270	30264.87348
4271	30262.76067
4272	30261.50595
4273	30260.74477
4274	30258.61582
4275	30254.47194
4276	30250.75287
4277	30248.00993
4278	30245.18905
4279	30243.05052
4280	30240.94229
4281	30239.55042
4282	30235.50703
4283	30230.99697
4284	30225.42315
4285	30223.19797
4286	30221.26972
4287	30219.79311
4288	30216.97601
4289	30214.52554
4290	30212.59161
4291	30209.05248
4292	30205.56668
4293	30203.62938
4294	30201.04444
4295	30197.89677
4296	30194.62854
4297	30191.99906
4298	30186.18607
4299	30184.01824
4300	30180.88255
4301	30178.57406
4302	30176.36863
4303	30173.90572
4304	30171.87353
4305	30167.60633
4306	30165.41603
4307	30161.50432
4308	30157.69955
4309	30154.60905
4310	30152.75634
4311	30150.53522
4312	30148.4586
4313	30144.55163
4314	30142.54638
4315	30140.74937
4316	30135.73446
4317	30133.8843
4318	30131.71049
4319	30129.19588
4320	30126.90859
4321	30123.9752
4322	30121.95677
4323	30120.52932
4324	30117.91478
4325	30115.66796
4326	30114.18402
4327	30109.83318
4328	30106.28054
4329	30104.55574
4330	30101.70311
4331	30097.33649
4332	30094.9663
4333	30093.44774
4334	30089.27945
4335	30088.18402
4336	30085.72978
4337	30083.02653
4338	30079.9949
4339	30077.1025
4340	30073.25471
4341	30070.5832
4342	30068.77325
4343	30065.88239
4344	30063.22295
4345	30060.64106
4346	30058.1893
4347	30055.67717
4348	30052.76026
4349	30051.04195
4350	30049.03747
4351	30048.15702
4352	30045.19705
4353	30043.57162
4354	30039.52498
4355	30037.6138
4356	30036.24911
4357	30032.30896
4358	30029.89807
4359	30027.66175
4360	30024.9981
4361	30022.69287
4362	30020.06391
4363	30018.37772
4364	30015.38145
4365	30012.0443
4366	30007.90578
4367	30002.67733
4368	29998.2788
4369	29997.40891
4370	29996.08461
4371	29995.27043
4372	29993.06561
4373	29990.65852
4374	29987.3183
4375	29985.27849
4376	29984.10901
4377	29981.70325
4378	29979.38199
4379	29976.77303
4380	29976.14262
4381	29973.11472
4382	29970.94356
4383	29968.56863
4384	29966.7712
4385	29965.03062
4386	29961.55758
4387	29958.60329
4388	29956.21957
4389	29953.99094
4390	29951.84563
4391	29950.17915
4392	29948.42597
4393	29944.57632
4394	29943.12718
4395	29941.56595
4396	29939.34139
4397	29936.8162
4398	29934.48756
4399	29932.39812
4400	29929.76166
4401	29925.12581
4402	29923.56719
4403	29920.83191
4404	29918.48241
4405	29915.64863
4406	29912.1344
4407	29908.32143
4408	29905.34832
4409	29903.46569
4410	29901.05497
4411	29896.97335
4412	29895.29393
4413	29893.6138
4414	29890.77844
4415	29888.33554
4416	29886.61158
4417	29881.35101
4418	29878.35365
4419	29876.40045
4420	29873.65048
4421	29870.33625
4422	29868.17624
4423	29864.59699
4424	29862.62527
4425	29861.33682
4426	29858.91416
4427	29856.8674
4428	29854.96553
4429	29851.90751
4430	29849.80068
4431	29847.45126
4432	29843.05097
4433	29841.66967
4434	29839.67427
4435	29836.99372
4436	29834.69236
4437	29832.06825
4438	29829.20869
4439	29824.85159
4440	29822.73682
4441	29819.29642
4442	29817.42505
4443	29814.00023
4444	29812.51746
4445	29810.11804
4446	29806.02711
4447	29803.82346
4448	29802.20847
4449	29801.59744
4450	29799.69771
4451	29797.24084
4452	29794.91153
4453	29792.60787
4454	29789.84097
4455	29787.8981
4456	29784.48679
4457	29783.17125
4458	29780.96905
4459	29777.57927
4460	29774.44467
4461	29771.93977
4462	29770.38209
4463	29768.9836
4464	29766.72958
4465	29763.64782
4466	29758.85326
4467	29756.06586
4468	29753.37303
4469	29750.77517
4470	29748.8983
4471	29745.96421
4472	29743.05721
4473	29741.86364
4474	29739.37398
4475	29736.51067
4476	29734.38852
4477	29732.77158
4478	29729.82626
4479	29727.12328
4480	29724.37949
4481	29723.58106
4482	29719.15077
4483	29716.33553
4484	29713.46967
4485	29711.1207
4486	29707.86506
4487	29705.22564
4488	29702.333
4489	29699.78567
4490	29697.99548
4491	29695.0182
4492	29692.02447
4493	29690.27901
4494	29687.56587
4495	29684.96431
4496	29682.71221
4497	29680.34456
4498	29678.43184
4499	29676.18203
4500	29672.52277
4501	29670.28531
4502	29667.8201
4503	29665.92311
4504	29663.96938
4505	29660.9289
4506	29659.40457
4507	29657.38555
4508	29654.16208
4509	29650.81619
4510	29649.48124
4511	29645.68363
4512	29643.26309
4513	29641.22236
4514	29638.96452
4515	29636.28
4516	29633.80386
4517	29631.67325
4518	29630.50437
4519	29628.94816
4520	29627.01392
4521	29624.6163
4522	29621.45865
4523	29618.45772
4524	29616.37922
4525	29614.44375
4526	29610.85846
4527	29606.35898
4528	29603.598
4529	29602.15793
4530	29600.03392
4531	29597.54023
4532	29594.78438
4533	29591.76493
4534	29588.01437
4535	29585.49168
4536	29583.39514
4537	29580.53269
4538	29578.54681
4539	29577.00391
4540	29573.80797
4541	29570.34399
4542	29568.02388
4543	29565.2962
4544	29563.78281
4545	29561.56671
4546	29559.17694
4547	29556.99989
4548	29554.36423
4549	29552.30078
4550	29549.02997
4551	29544.98173
4552	29543.60725
4553	29540.32172
4554	29538.27371
4555	29534.88663
4556	29532.78832
4557	29529.92874
4558	29526.72708
4559	29525.40826
4560	29522.54218
4561	29520.5139
4562	29518.39513
4563	29514.33748
4564	29510.48571
4565	29507.63576
4566	29506.23742
4567	29504.76505
4568	29502.43388
4569	29498.09629
4570	29495.08405
4571	29492.60067
4572	29489.82875
4573	29486.87429
4574	29484.58003
4575	29482.43692
4576	29479.77782
4577	29476.17122
4578	29473.71391
4579	29471.46872
4580	29469.54309
4581	29466.80125
4582	29465.19829
4583	29463.60331
4584	29459.96735
4585	29458.56743
4586	29454.86843
4587	29452.8039
4588	29451.2227
4589	29448.71096
4590	29444.66832
4591	29443.85254
4592	29440.74596
4593	29439.23203
4594	29436.90051
4595	29433.96713
4596	29431.61769
4597	29429.78318
4598	29428.25907
4599	29425.79077
4600	29423.71205
4601	29420.3158
4602	29415.28128
4603	29413.79452
4604	29410.71704
4605	29407.30711
4606	29406.20487
4607	29403.74104
4608	29400.93894
4609	29399.59572
4610	29397.73226
4611	29394.2486
4612	29391.12097
4613	29388.66736
4614	29386.14044
4615	29383.9141
4616	29381.64285
4617	29379.86125
4618	29377.70083
4619	29375.90701
4620	29373.61627
4621	29372.14117
4622	29370.57604
4623	29367.76026
4624	29365.95497
4625	29363.89026
4626	29361.25363
4627	29358.03651
4628	29356.61788
4629	29355.8779
4630	29353.00088
4631	29349.02721
4632	29346.81034
4633	29345.013
4634	29343.14791
4635	29341.99191
4636	29341.19412
4637	29339.17195
4638	29336.93831
4639	29334.95616
4640	29332.17077
4641	29329.8507
4642	29327.20591
4643	29324.86278
4644	29322.69062
4645	29320.09465
4646	29317.698
4647	29315.77426
4648	29313.56135
4649	29312.10896
4650	29308.17716
4651	29305.29369
4652	29300.90185
4653	29298.37679
4654	29296.04394
4655	29295.51802
4656	29293.40718
4657	29289.87841
4658	29287.5418
4659	29284.75346
4660	29282.00489
4661	29280.58617
4662	29278.04004
4663	29274.93626
4664	29271.7979
4665	29269.5431
4666	29267.09185
4667	29263.73535
4668	29261.35348
4669	29260.29922
4670	29256.50915
4671	29253.83233
4672	29251.99574
4673	29249.37625
4674	29246.66721
4675	29244.67398
4676	29240.51982
4677	29238.36747
4678	29234.60614
4679	29230.67362
4680	29228.09321
4681	29225.63808
4682	29223.93074
4683	29221.94106
4684	29219.4522
4685	29217.19922
4686	29215.02262
4687	29212.02934
4688	29210.75119
4689	29209.36958
4690	29205.33847
4691	29203.55098
4692	29201.51215
4693	29199.32756
4694	29196.65519
4695	29193.75587
4696	29190.97551
4697	29188.50787
4698	29186.4071
4699	29183.4191
4700	29180.68856
4701	29175.84084
4702	29174.05222
4703	29171.4463
4704	29169.35303
4705	29167.16713
4706	29164.31266
4707	29162.61687
4708	29157.77544
4709	29156.53906
4710	29155.1374
4711	29152.49429
4712	29150.20644
4713	29147.99236
4714	29145.75875
4715	29142.02294
4716	29138.55483
4717	29137.06143
4718	29134.00829
4719	29131.32388
4720	29129.25999
4721	29125.76179
4722	29123.38256
4723	29121.18756
4724	29119.95095
4725	29117.93746
4726	29115.48897
4727	29112.52589
4728	29110.06164
4729	29108.80555
4730	29105.59938
4731	29101.4048
4732	29098.31991
4733	29096.05966
4734	29094.17226
4735	29092.1917
4736	29089.69682
4737	29086.69296
4738	29084.08675
4739	29082.15615
4740	29079.852
4741	29077.52411
4742	29075.48246
4743	29072.5001
4744	29069.33835
4745	29066.75497
4746	29063.76492
4747	29060.61873
4748	29058.5093
4749	29055.7064
4750	29052.56385
4751	29051.01687
4752	29049.64355
4753	29046.1506
4754	29044.02994
4755	29041.59156
4756	29039.84378
4757	29037.71736
4758	29032.43611
4759	29029.83876
4760	29028.17924
4761	29025.97203
4762	29022.19026
4763	29020.64603
4764	29017.94774
4765	29016.239
4766	29013.44404
4767	29010.87696
4768	29009.17947
4769	29008.28378
4770	29005.97368
4771	29004.81089
4772	29003.79068
4773	29000.65111
4774	28997.64723
4775	28994.61771
4776	28992.03886
4777	28990.74961
4778	28988.44549
