iter	Passed	Remaining
3225	17518	9633
3226	17522	9627
3227	17526	9621
3228	17529	9614
3229	17531	9607
3230	17535	9601
3231	17538	9594
3232	17545	9589
3233	17550	9583
3234	17553	9577
3235	17557	9570
3236	17560	9563
3237	17563	9557
3238	17567	9550
3239	17569	9544
3240	17574	9538
3241	17577	9531
3242	17581	9525
3243	17584	9518
3244	17588	9512
3245	17595	9508
3246	17598	9500
3247	17601	9494
3248	17603	9487
3249	17607	9480
3250	17611	9474
3251	17614	9467
3252	17617	9461
3253	17622	9455
3254	17626	9449
3255	17632	9444
3256	17634	9437
3257	17641	9432
3258	17645	9426
3259	17649	9420
3260	17652	9413
3261	17657	9407
3262	17661	9401
3263	17666	9396
3264	17670	9390
3265	17674	9383
3266	17677	9377
3267	17681	9370
3268	17688	9366
3269	17690	9359
3270	17693	9352
3271	17695	9345
3272	17698	9338
3273	17702	9332
3274	17707	9326
3275	17710	9320
3276	17714	9313
3277	17718	9307
3278	17724	9302
3279	17728	9296
3280	17730	9289
3281	17735	9283
3282	17738	9277
3283	17741	9270
3284	17862	9325
3285	17963	9369
3286	17970	9365
3287	17973	9358
3288	17975	9351
3289	17977	9344
3290	17980	9336
3291	17982	9330
3292	17985	9323
3293	17988	9316
3294	17990	9309
3295	17993	9302
3296	18000	9297
3297	18006	9292
3298	18009	9285
3299	18014	9280
3300	18018	9274
3301	18023	9268
3302	18027	9261
3303	18037	9258
3304	18039	9251
3305	18043	9245
3306	18052	9241
3307	18055	9235
3308	18059	9229
3309	18065	9223
3310	18071	9218
3311	18074	9211
3312	18082	9207
3313	18085	9201
3314	18088	9194
3315	18091	9187
3316	18096	9181
3317	18101	9176
3318	18104	9169
3319	18112	9165
3320	18117	9159
3321	18120	9153
3322	18125	9147
3323	18129	9141
3324	18132	9134
3325	18134	9127
3326	18138	9120
3327	18140	9113
3328	18144	9107
3329	18147	9101
3330	18150	9094
3331	18156	9088
3332	18161	9083
3333	18164	9076
3334	18167	9070
3335	18170	9063
3336	18175	9057
3337	18180	9051
3338	18182	9045
3339	18185	9038
3340	18188	9031
3341	18191	9025
3342	18197	9019
3343	18200	9013
3344	18204	9007
3345	18208	9001
3346	18211	8994
3347	18219	8989
3348	18222	8983
3349	18225	8976
3350	18227	8969
3351	18230	8962
3352	18236	8957
3353	18238	8950
3354	18241	8943
3355	18244	8937
3356	18247	8930
3357	18249	8923
3358	18253	8917
3359	18257	8911
3360	18261	8905
3361	18265	8899
3362	18272	8894
3363	18276	8888
3364	18281	8882
3365	18285	8876
3366	18288	8869
3367	18291	8863
3368	18295	8856
3369	18299	8851
3370	18308	8847
3371	18311	8840
3372	18315	8834
3373	18320	8829
3374	18326	8823
3375	18330	8817
3376	18333	8811
3377	18336	8804
3378	18339	8798
3379	18343	8791
3380	18345	8784
3381	18348	8778
3382	18357	8774
3383	18362	8768
3384	18370	8764
3385	18375	8758
3386	18377	8752
3387	18380	8745
3388	18382	8738
3389	18387	8732
3390	18393	8727
3391	18397	8721
3392	18400	8714
3393	18404	8708
3394	18408	8702
3395	18413	8696
3396	18417	8690
3397	18422	8685
3398	18425	8678
3399	18428	8672
3400	18431	8665
3401	18434	8658
3402	18436	8652
3403	18439	8645
3404	18441	8638
3405	18445	8632
3406	18448	8625
3407	18456	8621
3408	18465	8617
3409	18469	8611
3410	18473	8605
3411	18475	8598
3412	18480	8593
3413	18483	8586
3414	18486	8580
3415	18488	8573
3416	18493	8567
3417	18498	8561
3418	18504	8556
3419	18512	8552
3420	18518	8547
3421	18524	8542
3422	18531	8537
3423	18537	8532
3424	18545	8528
3425	18549	8522
3426	18552	8515
3427	18556	8509
3428	18561	8503
3429	18564	8497
3430	18569	8491
3431	18577	8487
3432	18581	8481
3433	18584	8474
3434	18589	8469
3435	18592	8463
3436	18598	8458
3437	18602	8451
3438	18607	8446
3439	18613	8440
3440	18617	8435
3441	18624	8430
3442	18629	8424
3443	18635	8419
3444	18644	8415
3445	18647	8409
3446	18650	8402
3447	18661	8399
3448	18667	8394
3449	18670	8388
3450	18676	8383
3451	18680	8376
3452	18682	8370
3453	18686	8364
3454	18691	8358
3455	18695	8352
3456	18699	8346
3457	18704	8340
3458	18709	8335
3459	18714	8329
3460	18723	8325
3461	18727	8319
3462	18730	8313
3463	18733	8306
3464	18736	8300
3465	18739	8293
3466	18744	8288
3467	18754	8284
3468	18759	8279
3469	18765	8273
3470	18772	8269
3471	18775	8263
3472	18779	8256
3473	18783	8251
3474	18788	8245
3475	18792	8239
3476	18798	8233
3477	18803	8228
3478	18812	8224
3479	18819	8220
3480	18823	8213
3481	18827	8207
3482	18830	8201
3483	18833	8194
3484	18835	8188
3485	18838	8181
3486	18841	8175
3487	18848	8170
3488	18852	8164
3489	18857	8159
3490	18865	8154
3491	18879	8152
3492	18883	8147
3493	18887	8140
3494	18890	8134
3495	18897	8129
3496	18901	8123
3497	18904	8117
3498	18908	8111
3499	18912	8105
3500	18917	8099
3501	18921	8093
3502	18924	8087
3503	18926	8080
3504	18971	8092
3505	19082	8131
3506	19087	8125
3507	19089	8119
3508	19093	8112
3509	19095	8106
3510	19098	8099
3511	19100	8092
3512	19103	8086
3513	19105	8079
3514	19108	8072
3515	19110	8066
3516	19113	8059
3517	19117	8053
3518	19121	8047
3519	19124	8041
3520	19128	8034
3521	19133	8029
3522	19136	8022
3523	19144	8018
3524	19149	8012
3525	19154	8007
3526	19159	8001
3527	19163	7995
3528	19166	7989
3529	19168	7982
3530	19172	7976
3531	19175	7970
3532	19180	7964
3533	19183	7957
3534	19191	7953
3535	19194	7947
3536	19198	7941
3537	19204	7935
3538	19209	7930
3539	19212	7923
3540	19214	7917
3541	19218	7910
3542	19220	7904
3543	19223	7897
3544	19226	7891
3545	19229	7884
3546	19231	7878
3547	19240	7873
3548	19242	7867
3549	19246	7861
3550	19251	7855
3551	19254	7849
3552	19259	7843
3553	19261	7836
3554	19264	7830
3555	19268	7824
3556	19271	7818
3557	19274	7811
3558	19277	7805
3559	19284	7800
3560	19288	7794
3561	19290	7787
3562	19303	7785
3563	19307	7779
3564	19310	7773
3565	19314	7766
3566	19319	7761
3567	19324	7755
3568	19328	7749
3569	19337	7745
3570	19339	7739
3571	19344	7733
3572	19349	7727
3573	19357	7723
3574	19362	7717
3575	19364	7711
3576	19367	7704
3577	19370	7698
3578	19373	7692
3579	19376	7685
3580	19381	7679
3581	19385	7674
3582	19388	7667
3583	19393	7662
3584	19398	7656
3585	19404	7651
3586	19406	7644
3587	19409	7638
3588	19412	7631
3589	19417	7626
3590	19420	7619
3591	19423	7613
3592	19428	7608
3593	19434	7602
3594	19436	7596
3595	19441	7590
3596	19445	7584
3597	19450	7578
3598	19453	7572
3599	19456	7566
3600	19459	7560
3601	19462	7553
3602	19465	7547
3603	19468	7541
3604	19470	7534
3605	19477	7529
3606	19482	7524
3607	19488	7518
3608	19492	7512
3609	19495	7506
3610	19499	7500
3611	19503	7494
3612	19507	7488
3613	19509	7482
3614	19514	7476
3615	19517	7470
3616	19521	7464
3617	19527	7459
3618	19530	7452
3619	19533	7446
3620	19538	7441
3621	19542	7435
3622	19547	7429
3623	19550	7423
3624	19554	7417
3625	19558	7411
3626	19565	7406
3627	19572	7401
3628	19578	7396
3629	19584	7391
3630	19588	7385
3631	19595	7380
3632	19601	7375
3633	19605	7369
3634	19609	7363
3635	19612	7357
3636	19615	7350
3637	19623	7346
3638	19627	7340
3639	19630	7334
3640	19636	7329
3641	19640	7323
3642	19645	7317
3643	19647	7311
3644	19651	7305
3645	19659	7301
3646	19663	7295
3647	19671	7290
3648	19675	7284
3649	19682	7279
3650	19685	7273
3651	19691	7268
3652	19695	7262
3653	19700	7256
3654	19703	7250
3655	19708	7245
3656	19714	7239
3657	19723	7235
3658	19728	7230
3659	19736	7225
3660	19740	7219
3661	19743	7213
3662	19746	7207
3663	19750	7201
3664	19753	7195
3665	19758	7189
3666	19762	7184
3667	19768	7178
3668	19771	7172
3669	19777	7167
3670	19788	7164
3671	19799	7160
3672	19809	7156
3673	19848	7163
3674	19868	7163
3675	19879	7160
3676	19887	7155
3677	19896	7151
3678	19900	7145
3679	19904	7139
3680	19906	7133
3681	19911	7127
3682	19918	7122
3683	19933	7120
3684	19948	7118
3685	19952	7112
3686	19957	7107
3687	19964	7102
3688	19968	7096
3689	19974	7091
3690	19976	7084
3691	19981	7078
3692	19984	7072
3693	19986	7066
3694	19992	7061
3695	19997	7055
3696	20001	7049
3697	20006	7044
3698	20011	7038
3699	20014	7032
3700	20018	7026
3701	20024	7020
3702	20029	7015
3703	20032	7009
3704	20035	7002
3705	20039	6997
3706	20043	6991
3707	20049	6985
3708	20156	7015
3709	20217	7029
3710	20223	7024
3711	20225	7018
3712	20228	7011
3713	20230	7004
3714	20232	6998
3715	20236	6992
3716	20241	6986
3717	20246	6981
3718	20257	6977
3719	20260	6971
3720	20265	6965
3721	20268	6959
3722	20273	6953
3723	20277	6947
3724	20280	6941
3725	20283	6935
3726	20287	6929
3727	20293	6924
3728	20297	6918
3729	20306	6913
3730	20309	6907
3731	20313	6901
3732	20316	6895
3733	20318	6888
3734	20324	6883
3735	20332	6879
3736	20335	6872
3737	20339	6866
3738	20344	6861
3739	20354	6857
3740	20359	6851
3741	20363	6845
3742	20365	6839
3743	20368	6833
3744	20371	6826
3745	20374	6820
3746	20376	6813
3747	20381	6808
3748	20385	6802
3749	20391	6797
3750	20399	6792
3751	20403	6786
3752	20406	6780
3753	20410	6774
3754	20413	6768
3755	20415	6761
3756	20419	6755
3757	20422	6749
3758	20424	6743
3759	20430	6737
3760	20433	6731
3761	20437	6725
3762	20439	6719
3763	20443	6713
3764	20452	6708
3765	20455	6702
3766	20460	6696
3767	20464	6691
3768	20468	6685
3769	20470	6678
3770	20473	6672
3771	20476	6666
3772	20478	6659
3773	20481	6653
3774	20484	6647
3775	20487	6641
3776	20496	6636
3777	20499	6630
3778	20502	6624
3779	20510	6619
3780	20515	6614
3781	20518	6608
3782	20520	6601
3783	20524	6595
3784	20526	6589
3785	20529	6582
3786	20533	6577
3787	20536	6570
3788	20544	6566
3789	20547	6560
3790	20554	6555
3791	20558	6549
3792	20564	6543
3793	20568	6538
3794	20572	6532
3795	20575	6525
3796	20578	6519
3797	20581	6513
3798	20584	6507
3799	20588	6501
3800	20593	6495
3801	20595	6489
3802	20598	6483
3803	20600	6476
3804	20603	6470
3805	20605	6464
3806	20608	6457
3807	20610	6451
3808	20613	6445
3809	20615	6439
3810	20618	6432
3811	20620	6426
3812	20623	6420
3813	20626	6413
3814	20635	6409
3815	20638	6403
3816	20643	6398
3817	20648	6392
3818	20652	6386
3819	20655	6380
3820	20658	6374
3821	20661	6368
3822	20663	6361
3823	20666	6355
3824	20670	6349
3825	20674	6343
3826	20679	6338
3827	20684	6332
3828	20688	6326
3829	20691	6321
3830	20700	6316
3831	20703	6310
3832	20711	6305
3833	20715	6299
3834	20721	6294
3835	20727	6289
3836	20734	6284
3837	20745	6281
3838	20750	6275
3839	20753	6269
3840	20758	6263
3841	20762	6257
3842	20771	6253
3843	20782	6249
3844	20792	6245
3845	20797	6240
3846	20801	6234
3847	20809	6229
3848	20822	6226
3849	20826	6220
3850	20832	6215
3851	20836	6209
3852	20840	6203
3853	20846	6198
3854	20854	6194
3855	20862	6189
3856	20866	6183
3857	20871	6178
3858	20876	6172
3859	20883	6167
3860	20886	6161
3861	20889	6155
3862	20893	6149
3863	20897	6143
3864	20900	6137
3865	20904	6131
3866	20907	6125
3867	20913	6120
3868	20926	6117
3869	20931	6111
3870	20937	6106
3871	20945	6101
3872	20953	6097
3873	20957	6091
3874	20961	6085
3875	20965	6079
3876	20970	6074
3877	20974	6068
3878	20984	6064
3879	20987	6058
3880	20990	6052
3881	20994	6046
3882	20998	6040
3883	21001	6034
3884	21003	6028
3885	21008	6022
3886	21010	6016
3887	21014	6010
3888	21020	6005
3889	21022	5998
3890	21027	5993
3891	21031	5987
3892	21036	5982
3893	21039	5975
3894	21050	5971
3895	21053	5965
3896	21057	5959
3897	21059	5953
3898	21063	5947
3899	21067	5942
3900	21070	5936
3901	21074	5930
3902	21078	5924
3903	21083	5918
3904	21086	5912
3905	21088	5906
3906	21091	5900
3907	21094	5894
3908	21097	5888
3909	21099	5882
3910	21107	5877
3911	21113	5872
3912	21118	5866
3913	21125	5861
3914	21131	5856
3915	21135	5850
3916	21137	5844
3917	21141	5838
3918	21144	5832
3919	21147	5826
3920	21150	5820
3921	21152	5814
3922	21156	5808
3923	21160	5802
3924	21166	5797
3925	21171	5791
3926	21287	5816
3927	21391	5838
3928	21429	5841
3929	21436	5836
3930	21439	5830
3931	21441	5823
3932	21443	5817
3933	21445	5811
3934	21448	5804
3935	21450	5798
3936	21452	5792
3937	21455	5786
3938	21458	5779
3939	21463	5774
3940	21470	5769
3941	21477	5764
3942	21481	5758
3943	21485	5752
3944	21497	5748
3945	21500	5742
3946	21504	5737
3947	21508	5731
3948	21517	5726
3949	21525	5722
3950	21528	5715
3951	21537	5711
3952	21542	5705
3953	21545	5699
3954	21549	5693
3955	21553	5687
3956	21561	5683
3957	21565	5677
3958	21568	5671
3959	21571	5665
3960	21576	5659
3961	21579	5653
3962	21582	5647
3963	21584	5641
3964	21590	5635
3965	21595	5630
3966	21597	5624
3967	21601	5618
3968	21607	5612
3969	21609	5606
3970	21614	5600
3971	21617	5594
3972	21627	5590
3973	21630	5584
3974	21633	5578
3975	21636	5572
3976	21639	5566
3977	21643	5560
3978	21649	5555
3979	21655	5549
3980	21659	5544
3981	21664	5538
3982	21673	5533
3983	21676	5527
3984	21678	5521
3985	21683	5516
3986	21688	5510
3987	21691	5504
3988	21693	5498
3989	21697	5492
3990	21701	5486
3991	21704	5480
3992	21711	5475
3993	21715	5469
3994	21720	5464
3995	21723	5458
3996	21726	5451
3997	21729	5445
3998	21732	5439
3999	21734	5433
4000	21738	5427
4001	21740	5421
4002	21743	5415
4003	21747	5409
4004	21753	5404
4005	21757	5398
4006	21761	5392
4007	21764	5386
4008	21770	5381
4009	21773	5375
4010	21777	5369
4011	21780	5363
4012	21784	5357
4013	21787	5351
4014	21789	5345
4015	21793	5339
4016	21797	5334
4017	21800	5328
4018	21805	5322
4019	21811	5317
4020	21817	5312
4021	21820	5305
4022	21823	5300
4023	21826	5293
4024	21831	5288
4025	21834	5282
4026	21838	5276
4027	21844	5271
4028	21848	5265
4029	21854	5260
4030	21858	5254
4031	21865	5249
4032	21868	5243
4033	21872	5237
4034	21882	5233
4035	21885	5227
4036	21890	5221
4037	21899	5217
4038	21908	5212
4039	21914	5207
4040	21920	5202
4041	21924	5196
4042	21928	5190
4043	21933	5185
4044	21938	5179
4045	21942	5173
4046	21946	5167
4047	21952	5162
4048	21956	5156
4049	21963	5152
4050	21967	5146
4051	21972	5140
4052	21977	5135
4053	21980	5129
4054	21984	5123
4055	21988	5117
4056	21990	5111
4057	21993	5105
4058	21997	5099
4059	22004	5094
4060	22008	5088
4061	22012	5083
4062	22017	5077
4063	22021	5071
4064	22025	5066
4065	22029	5060
4066	22033	5054
4067	22038	5049
4068	22041	5043
4069	22044	5037
4070	22047	5031
4071	22051	5025
4072	22058	5020
4073	22062	5014
4074	22073	5010
4075	22078	5005
4076	22083	4999
4077	22086	4993
4078	22088	4987
4079	22091	4981
4080	22097	4976
4081	22099	4970
4082	22102	4964
4083	22105	4958
4084	22108	4952
4085	22111	4946
4086	22115	4940
4087	22123	4935
4088	22140	4932
4089	22147	4927
4090	22152	4922
4091	22155	4916
4092	22162	4911
4093	22167	4905
4094	22170	4899
4095	22178	4894
4096	22184	4889
4097	22190	4884
4098	22196	4878
4099	22200	4873
4100	22203	4867
4101	22205	4861
4102	22210	4855
4103	22213	4849
4104	22219	4844
4105	22223	4838
4106	22229	4833
4107	22233	4827
4108	22237	4822
4109	22241	4816
4110	22243	4810
4111	22247	4804
4112	22252	4798
4113	22259	4793
4114	22262	4787
4115	22266	4782
4116	22269	4776
4117	22273	4770
4118	22278	4765
4119	22281	4759
4120	22287	4753
4121	22291	4748
4122	22295	4742
4123	22298	4736
4124	22301	4730
4125	22305	4724
4126	22308	4718
4127	22313	4713
4128	22320	4708
4129	22326	4703
4130	22328	4697
4131	22332	4691
4132	22335	4685
4133	22339	4679
4134	22345	4674
4135	22348	4668
4136	22351	4662
4137	22356	4657
4138	22360	4651
4139	22365	4645
4140	22371	4640
4141	22376	4635
4142	22383	4630
4143	22390	4625
4144	22393	4619
4145	22397	4613
4146	22497	4627
4147	22574	4636
4148	22583	4632
4149	22586	4626
4150	22589	4620
4151	22591	4614
4152	22594	4608
4153	22596	4601
4154	22598	4595
4155	22601	4589
4156	22603	4583
4157	22613	4579
4158	22622	4574
4159	22626	4568
4160	22630	4563
4161	22635	4557
4162	22639	4551
4163	22642	4545
4164	22649	4540
4165	22652	4534
4166	22657	4529
4167	22660	4523
4168	22664	4517
4169	22669	4512
4170	22676	4506
4171	22683	4501
4172	22689	4496
4173	22692	4490
4174	22696	4484
4175	22701	4479
4176	22705	4473
4177	22710	4468
4178	22714	4462
4179	22718	4456
4180	22721	4450
4181	22726	4445
4182	22735	4440
4183	22743	4435
4184	22754	4431
4185	22758	4425
4186	22761	4419
4187	22777	4416
4188	22783	4410
4189	22787	4405
4190	22790	4399
4191	22793	4393
4192	22796	4387
4193	22800	4381
4194	22803	4375
4195	22806	4369
4196	22813	4364
4197	22816	4358
4198	22821	4353
4199	22826	4347
4200	22832	4342
4201	22837	4337
4202	22841	4331
4203	22843	4325
4204	22846	4319
4205	22849	4313
4206	22852	4307
4207	22857	4302
4208	22861	4296
4209	22863	4290
4210	22869	4284
4211	22875	4279
4212	22878	4273
4213	22881	4267
4214	22886	4262
4215	22891	4256
4216	22899	4251
4217	22903	4246
4218	22908	4240
4219	22911	4234
4220	22913	4228
4221	22918	4223
4222	22922	4217
4223	22927	4212
4224	22932	4206
4225	22937	4201
4226	22941	4195
4227	22944	4189
4228	22947	4183
4229	22949	4177
4230	22952	4171
4231	22955	4165
4232	22959	4160
4233	22964	4154
4234	22966	4148
4235	22970	4142
4236	22973	4137
4237	22976	4131
4238	22981	4125
4239	22987	4120
4240	22992	4114
4241	22996	4109
4242	22998	4103
4243	23004	4097
4244	23007	4091
4245	23010	4086
4246	23012	4080
4247	23017	4074
4248	23026	4069
4249	23031	4064
4250	23036	4058
4251	23042	4053
4252	23045	4047
4253	23049	4041
4254	23051	4036
4255	23054	4030
4256	23057	4024
4257	23060	4018
4258	23064	4012
4259	23068	4007
4260	23071	4001
4261	23074	3995
4262	23079	3990
4263	23085	3984
4264	23091	3979
4265	23094	3973
4266	23097	3967
4267	23100	3961
4268	23103	3956
4269	23106	3950
4270	23109	3944
4271	23114	3938
4272	23118	3933
4273	23121	3927
4274	23128	3922
4275	23132	3916
4276	23138	3911
4277	23140	3905
4278	23143	3899
4279	23148	3894
4280	23152	3888
4281	23156	3882
4282	23159	3877
4283	23162	3871
4284	23165	3865
4285	23168	3859
4286	23175	3854
4287	23180	3848
4288	23185	3843
4289	23189	3837
4290	23195	3832
4291	23200	3827
4292	23204	3821
4293	23213	3816
4294	23222	3811
4295	23225	3805
4296	23227	3800
4297	23230	3794
4298	23232	3788
4299	23236	3782
4300	23240	3776
4301	23245	3771
4302	23249	3765
4303	23254	3760
4304	23257	3754
4305	23259	3748
4306	23262	3743
4307	23269	3737
4308	23276	3732
4309	23280	3727
4310	23285	3721
4311	23289	3715
4312	23294	3710
4313	23297	3704
4314	23300	3698
4315	23305	3693
4316	23309	3687
4317	23313	3682
4318	23316	3676
4319	23321	3670
4320	23323	3665
4321	23327	3659
4322	23336	3654
4323	23342	3649
4324	23345	3643
4325	23350	3638
4326	23354	3632
4327	23357	3626
4328	23361	3621
4329	23370	3616
4330	23373	3610
4331	23381	3605
4332	23387	3600
4333	23394	3594
4334	23401	3589
4335	23406	3584
4336	23410	3578
4337	23412	3572
4338	23416	3567
4339	23419	3561
4340	23422	3555
4341	23426	3550
4342	23430	3544
4343	23433	3538
4344	23437	3533
4345	23443	3527
4346	23446	3522
4347	23452	3516
4348	23461	3511
4349	23465	3506
4350	23469	3500
4351	23471	3494
4352	23474	3489
4353	23477	3483
4354	23480	3477
4355	23483	3471
4356	23487	3466
4357	23491	3460
4358	23495	3455
4359	23498	3449
4360	23503	3443
4361	23511	3438
4362	23515	3433
4363	23518	3427
4364	23525	3422
4365	23528	3416
4366	23532	3411
4367	23535	3405
4368	23716	3425
4369	23800	3431
4370	23807	3425
4371	23809	3420
4372	23811	3414
4373	23813	3408
4374	23815	3402
4375	23818	3396
4376	23820	3390
4377	23822	3384
4378	23825	3378
4379	23829	3373
4380	23833	3367
4381	23838	3361
4382	23842	3356
4383	23854	3351
4384	23858	3346
4385	23860	3340
4386	23863	3334
4387	23866	3328
4388	23871	3323
4389	23875	3317
4390	23880	3312
4391	23885	3306
4392	23888	3300
4393	23892	3295
4394	23896	3289
4395	23905	3284
4396	23914	3279
4397	23917	3273
4398	23922	3268
4399	23927	3262
4400	23933	3257
4401	23937	3251
4402	23941	3246
4403	23946	3240
4404	23949	3234
4405	23953	3229
4406	23956	3223
4407	23959	3217
4408	23963	3212
4409	23965	3206
4410	23968	3200
4411	23972	3194
4412	23979	3189
4413	23982	3183
4414	23986	3178
4415	23989	3172
4416	23995	3167
4417	23998	3161
4418	24004	3155
4419	24007	3150
4420	24010	3144
4421	24013	3138
4422	24017	3133
4423	24019	3127
4424	24021	3121
4425	24024	3115
4426	24029	3110
4427	24033	3104
4428	24041	3099
4429	24045	3093
4430	24049	3088
4431	24052	3082
4432	24054	3076
4433	24057	3070
4434	24060	3065
4435	24064	3059
4436	24066	3053
4437	24069	3048
4438	24074	3042
4439	24077	3036
4440	24080	3031
4441	24083	3025
4442	24088	3019
4443	24094	3014
4444	24100	3009
4445	24105	3003
4446	24109	2998
4447	24113	2992
4448	24115	2986
4449	24120	2981
4450	24124	2975
4451	24127	2969
4452	24131	2964
4453	24139	2959
4454	24143	2953
4455	24147	2948
4456	24150	2942
4457	24152	2936
4458	24155	2930
4459	24158	2925
4460	24161	2919
4461	24168	2914
4462	24172	2908
4463	24175	2902
4464	24183	2897
4465	24186	2892
4466	24192	2886
4467	24194	2880
4468	24197	2875
4469	24199	2869
4470	24202	2863
4471	24205	2857
4472	24209	2852
4473	24214	2846
4474	24218	2841
4475	24223	2835
4476	24232	2830
4477	24235	2825
4478	24238	2819
4479	24245	2814
4480	24248	2808
4481	24252	2802
4482	24255	2797
4483	24257	2791
4484	24261	2785
4485	24264	2780
4486	24267	2774
4487	24271	2768
4488	24274	2763
4489	24282	2758
4490	24288	2752
4491	24295	2747
4492	24299	2741
4493	24302	2736
4494	24305	2730
4495	24308	2725
4496	24312	2719
4497	24315	2713
4498	24320	2708
4499	24325	2702
4500	24331	2697
4501	24336	2691
4502	24340	2686
4503	24343	2680
4504	24348	2675
4505	24351	2669
4506	24357	2664
4507	24364	2659
4508	24369	2653
4509	24373	2648
4510	24378	2642
4511	24382	2637
4512	24386	2631
4513	24389	2625
4514	24392	2620
4515	24396	2614
4516	24400	2609
4517	24402	2603
4518	24410	2598
4519	24412	2592
4520	24418	2587
4521	24427	2582
4522	24431	2576
4523	24435	2571
4524	24438	2565
4525	24441	2559
4526	24445	2554
4527	24448	2548
4528	24451	2542
4529	24454	2537
4530	24458	2531
4531	24463	2526
4532	24465	2520
4533	24469	2514
4534	24476	2509
4535	24479	2504
4536	24486	2498
4537	24490	2493
4538	24493	2487
4539	24495	2481
4540	24499	2476
4541	24509	2471
4542	24513	2465
4543	24516	2460
4544	24523	2455
4545	24527	2449
4546	24530	2443
4547	24533	2438
4548	24535	2432
4549	24541	2427
4550	24544	2421
4551	24548	2416
4552	24552	2410
4553	24555	2404
4554	24559	2399
4555	24564	2393
4556	24567	2388
4557	24571	2382
4558	24573	2377
4559	24576	2371
4560	24578	2365
4561	24581	2360
4562	24584	2354
4563	24587	2348
4564	24590	2343
4565	24593	2337
4566	24597	2332
4567	24606	2327
4568	24611	2321
4569	24617	2316
4570	24620	2310
4571	24623	2305
4572	24626	2299
4573	24629	2293
4574	24632	2288
4575	24634	2282
4576	24641	2277
4577	24647	2272
4578	24651	2266
4579	24655	2260
4580	24660	2255
4581	24670	2250
4582	24673	2245
4583	24678	2239
4584	24682	2234
4585	24685	2228
4586	24689	2222
4587	24692	2217
4588	24694	2211
4589	24698	2206
4590	24701	2200
4591	24703	2194
4592	24706	2189
4593	24710	2183
4594	24714	2178
4595	24717	2172
4596	24722	2167
4597	24728	2162
4598	24735	2156
4599	24739	2151
4600	24741	2145
4601	24745	2140
4602	24748	2134
4603	24751	2128
4604	24755	2123
4605	24762	2118
4606	24878	2122
4607	24977	2124
4608	24979	2119
4609	24982	2113
4610	24984	2107
4611	24986	2102
4612	24989	2096
4613	24992	2090
4614	24994	2085
4615	24997	2079
4616	24999	2073
4617	25001	2068
4618	25004	2062
4619	25008	2056
4620	25013	2051
4621	25025	2046
4622	25029	2041
4623	25032	2035
4624	25036	2029
4625	25041	2024
4626	25044	2018
4627	25047	2013
4628	25057	2008
4629	25062	2002
4630	25067	1997
4631	25070	1991
4632	25075	1986
4633	25083	1981
4634	25089	1975
4635	25092	1970
4636	25095	1964
4637	25100	1959
4638	25104	1953
4639	25108	1948
4640	25112	1942
4641	25118	1937
4642	25121	1931
4643	25127	1926
4644	25131	1920
4645	25134	1915
4646	25137	1909
4647	25141	1904
4648	25145	1898
4649	25149	1892
4650	25152	1887
4651	25155	1881
4652	25160	1876
4653	25165	1870
4654	25168	1865
4655	25171	1859
4656	25175	1854
4657	25182	1848
4658	25186	1843
4659	25189	1837
4660	25191	1832
4661	25196	1826
4662	25201	1821
4663	25205	1815
4664	25209	1810
4665	25214	1804
4666	25219	1799
4667	25223	1793
4668	25225	1788
4669	25228	1782
4670	25231	1777
4671	25235	1771
4672	25239	1766
4673	25247	1760
4674	25251	1755
4675	25255	1749
4676	25258	1744
4677	25266	1739
4678	25269	1733
4679	25273	1728
4680	25275	1722
4681	25278	1716
4682	25282	1711
4683	25284	1705
4684	25287	1700
4685	25291	1694
4686	25296	1689
4687	25302	1683
4688	25312	1678
4689	25316	1673
4690	25319	1667
4691	25322	1662
4692	25328	1656
4693	25330	1651
4694	25333	1645
4695	25336	1640
4696	25339	1634
4697	25342	1629
4698	25344	1623
4699	25349	1618
4700	25351	1612
4701	25356	1607
4702	25362	1601
4703	25365	1596
4704	25370	1590
4705	25377	1585
4706	25381	1579
4707	25386	1574
4708	25389	1568
4709	25392	1563
4710	25395	1557
4711	25398	1552
4712	25400	1546
4713	25404	1541
4714	25408	1535
4715	25411	1530
4716	25417	1524
4717	25421	1519
4718	25428	1514
4719	25435	1508
4720	25441	1503
4721	25446	1498
4722	25452	1492
4723	25456	1487
4724	25460	1481
4725	25464	1476
4726	25471	1471
4727	25476	1465
4728	25480	1460
4729	25483	1454
4730	25487	1449
4731	25491	1443
4732	25494	1438
4733	25506	1433
4734	25512	1427
4735	25516	1422
4736	25520	1416
4737	25525	1411
4738	25531	1406
4739	25535	1400
4740	25538	1395
4741	25542	1389
4742	25546	1384
4743	25549	1378
4744	25552	1373
4745	25556	1367
4746	25566	1362
4747	25571	1357
4748	25576	1351
4749	25584	1346
4750	25590	1341
4751	25595	1335
4752	25600	1330
4753	25603	1324
4754	25606	1319
4755	25610	1313
4756	25614	1308
4757	25622	1303
4758	25631	1298
4759	25637	1292
4760	25642	1287
4761	25646	1281
4762	25652	1276
4763	25659	1271
4764	25663	1265
4765	25667	1260
4766	25670	1254
4767	25675	1249
4768	25681	1243
4769	25688	1238
4770	25692	1233
4771	25695	1227
4772	25699	1222
4773	25704	1216
4774	25707	1211
4775	25710	1205
4776	25714	1200
4777	25716	1194
4778	25719	1189
